product,YM,state,user_cnt,rev
beleza_saude,2017-03,RJ,27,5287.79
beleza_saude,2017-03,RN,2,423.43999999999994
beleza_saude,2017-03,RS,11,2225.54
beleza_saude,2017-03,SC,7,1052.98
beleza_saude,2017-03,SP,71,10979.339999999997
brinquedos,2017-03,AL,2,130.13
brinquedos,2017-03,AM,1,445.72
brinquedos,2017-03,BA,2,314.48
brinquedos,2017-03,CE,1,280.68
brinquedos,2017-03,DF,2,135.15
brinquedos,2017-03,ES,4,693.26
brinquedos,2017-03,MA,1,285.14
brinquedos,2017-03,MG,9,1040.89
brinquedos,2017-03,MS,2,179.42
brinquedos,2017-03,PA,2,405.76
brinquedos,2017-03,PE,4,769.42
brinquedos,2017-03,PR,4,309.66
brinquedos,2017-03,RJ,15,2529.03
brinquedos,2017-03,RN,1,67.83
brinquedos,2017-03,RO,3,274.33
brinquedos,2017-03,RS,6,781.8600000000001
brinquedos,2017-03,SC,2,120.87
brinquedos,2017-03,SP,39,6123.9299999999985
construcao_ferramentas_construcao,2017-03,RJ,1,361.78
construcao_ferramentas_construcao,2017-03,SP,2,406.95
construcao_ferramentas_seguranca,2017-03,PE,1,217.59
construcao_ferramentas_seguranca,2017-03,RS,1,208.17
cool_stuff,2017-03,AM,1,126.86
cool_stuff,2017-03,AP,1,100.02
cool_stuff,2017-03,BA,2,713.06
cool_stuff,2017-03,DF,1,117.12
cool_stuff,2017-03,ES,3,627.47
cool_stuff,2017-03,GO,4,554.12
cool_stuff,2017-03,MG,15,2161.03
cool_stuff,2017-03,MS,3,1723.7899999999997
cool_stuff,2017-03,MT,1,52.18
cool_stuff,2017-03,PA,1,190.54
cool_stuff,2017-03,PE,1,89.53
cool_stuff,2017-03,PI,2,645.8399999999999
cool_stuff,2017-03,PR,12,4028.28
cool_stuff,2017-03,RJ,17,2722.3799999999997
cool_stuff,2017-03,RN,1,250.46
cool_stuff,2017-03,RS,13,2504.31
cool_stuff,2017-03,SC,7,1284.2999999999997
cool_stuff,2017-03,SP,34,6160.720000000001
cool_stuff,2017-03,TO,1,226.79
dvds_blu_ray,2017-03,MS,1,427.16
dvds_blu_ray,2017-03,SP,2,163.39999999999998
eletrodomesticos,2017-03,BA,1,179.2
eletrodomesticos,2017-03,MG,2,101.43
eletrodomesticos,2017-03,PR,1,41.52
eletrodomesticos,2017-03,RS,1,50.7
eletrodomesticos,2017-03,SP,4,183
construcao_ferramentas_ferramentas,2017-04,SP,1,748.27
construcao_ferramentas_jardim,2017-04,AM,1,84.81
construcao_ferramentas_jardim,2017-04,BA,1,616.32
construcao_ferramentas_jardim,2017-04,RJ,1,628.65
construcao_ferramentas_jardim,2017-04,RN,1,74.49
construcao_ferramentas_jardim,2017-04,SP,3,445.92
cool_stuff,2017-04,AL,1,231.99
cool_stuff,2017-04,BA,4,433.93
cool_stuff,2017-04,CE,2,849.04
cool_stuff,2017-04,DF,2,365.88
cool_stuff,2017-04,GO,6,1607.67
cool_stuff,2017-04,MA,1,155.39
cool_stuff,2017-04,MG,17,4352.150000000001
cool_stuff,2017-04,MT,3,451.37
cool_stuff,2017-04,PA,3,481.96
cool_stuff,2017-04,PE,2,228.01000000000002
cool_stuff,2017-04,PR,6,1061.03
cool_stuff,2017-04,RJ,14,2346.85
cool_stuff,2017-04,RN,1,253.13
cool_stuff,2017-04,RS,6,1513.85
cool_stuff,2017-04,SC,7,1833.0099999999998
cool_stuff,2017-04,SE,1,231.99
cool_stuff,2017-04,SP,41,8422.259999999997
cool_stuff,2017-04,TO,1,56.78
dvds_blu_ray,2017-04,RS,1,115.31
dvds_blu_ray,2017-04,SP,1,1435.58
eletrodomesticos,2017-04,GO,1,50.68
eletrodomesticos,2017-04,PR,1,179.32
eletrodomesticos,2017-04,RJ,1,41.11
eletrodomesticos,2017-04,SC,3,335.86000000000007
eletrodomesticos,2017-04,SP,3,123.44
relogios_presentes,2017-04,AL,2,1154.11
relogios_presentes,2017-04,BA,4,597.56
relogios_presentes,2017-04,CE,1,271.91999999999996
relogios_presentes,2017-04,ES,2,335.29
relogios_presentes,2017-04,GO,2,349.97
relogios_presentes,2017-04,MA,3,377.14
relogios_presentes,2017-04,MG,10,3201.39
relogios_presentes,2017-04,PA,2,336.11
relogios_presentes,2017-04,PB,1,275.23
relogios_presentes,2017-04,PE,3,556.89
relogios_presentes,2017-04,PI,2,383.71000000000004
relogios_presentes,2017-04,PR,3,501.40999999999997
relogios_presentes,2017-04,RJ,12,4923.429999999999
relogios_presentes,2017-04,RO,1,150.36
relogios_presentes,2017-04,RS,1,1400.33
relogios_presentes,2017-04,SC,2,464.28999999999996
relogios_presentes,2017-04,SP,37,11161.159999999998
relogios_presentes,2017-04,TO,1,227.12
sinalizacao_e_seguranca,2017-04,RJ,1,40.12
sinalizacao_e_seguranca,2017-04,RN,1,100.02
sinalizacao_e_seguranca,2017-04,RS,1,43.51
tablets_impressao_imagem,2017-04,BA,1,120.14
tablets_impressao_imagem,2017-04,GO,1,117.12
tablets_impressao_imagem,2017-04,MA,1,178.55
tablets_impressao_imagem,2017-04,MG,1,455.44
tablets_impressao_imagem,2017-04,MS,1,461.56
tablets_impressao_imagem,2017-04,MT,1,35.7
tablets_impressao_imagem,2017-04,PA,1,178.06
tablets_impressao_imagem,2017-04,PR,1,113.86
tablets_impressao_imagem,2017-04,SP,1,110.3
telefonia,2017-04,AM,3,163
telefonia,2017-04,BA,8,1624.6
telefonia,2017-04,CE,6,299.92
telefonia,2017-04,DF,2,94.67999999999999
telefonia,2017-04,ES,1,35
telefonia,2017-04,GO,1,28.77
telefonia,2017-04,MA,1,43.3
telefonia,2017-04,MG,18,973.54
telefonia,2017-04,MT,2,68.55000000000001
telefonia,2017-04,PA,1,53.83
telefonia,2017-04,PE,6,313.61
telefonia,2017-04,PI,2,82.65
telefonia,2017-04,PR,11,508.64
telefonia,2017-04,RJ,16,1344.5299999999997
telefonia,2017-04,RO,1,44.83
telefonia,2017-04,RR,1,47.92
telefonia,2017-04,RS,4,380.32000000000005
telefonia,2017-04,SC,3,207.08
telefonia,2017-04,SE,2,84.78
telefonia,2017-04,SP,52,4121.619999999999
telefonia_fixa,2017-04,MG,1,47.51
telefonia_fixa,2017-04,PE,1,64.83
telefonia_fixa,2017-04,PR,2,105.06
telefonia_fixa,2017-04,SC,1,22.42
telefonia_fixa,2017-04,SP,2,13196.55
utilidades_domesticas,2017-04,AL,1,208.05
utilidades_domesticas,2017-04,BA,2,112.29
utilidades_domesticas,2017-04,CE,2,251.76
utilidades_domesticas,2017-04,DF,5,816.6899999999999
utilidades_domesticas,2017-04,ES,5,571.87
utilidades_domesticas,2017-04,GO,2,184.41
utilidades_domesticas,2017-04,MA,1,53.8
utilidades_domesticas,2017-04,MG,11,1143.61
utilidades_domesticas,2017-04,MS,1,204.98
utilidades_domesticas,2017-04,PA,2,1472.6000000000001
musica,2017-04,PR,1,39.42
musica,2017-04,RJ,1,49.42
papelaria,2017-04,BA,2,397.47
papelaria,2017-04,CE,1,82.25
papelaria,2017-04,ES,2,671.21
papelaria,2017-04,MG,5,639.8000000000001
papelaria,2017-04,PE,1,77.21
papelaria,2017-04,PR,1,77.16
papelaria,2017-04,RJ,8,1024.23
papelaria,2017-04,RS,2,175.07
papelaria,2017-04,SC,1,71.97
papelaria,2017-04,SP,13,1980.83
pc_gamer,2017-04,MG,1,145.07
pc_gamer,2017-04,RJ,1,144.66
perfumaria,2017-04,AL,2,393.24
perfumaria,2017-04,BA,4,1794.56
perfumaria,2017-04,CE,3,743.8299999999999
perfumaria,2017-04,ES,3,675.23
perfumaria,2017-04,GO,3,540.3
perfumaria,2017-04,MA,2,414.26
perfumaria,2017-04,MG,17,4022.69
perfumaria,2017-04,MT,1,201.61
perfumaria,2017-04,PA,2,244.29
perfumaria,2017-04,PI,1,312.38
perfumaria,2017-04,PR,2,435.60999999999996
perfumaria,2017-04,RJ,14,3868.72
perfumaria,2017-04,RN,1,319.44
perfumaria,2017-04,RO,1,382.88
perfumaria,2017-04,RS,3,412.89000000000004
perfumaria,2017-04,SC,4,601.37
perfumaria,2017-04,SP,38,7895.63
pet_shop,2017-04,BA,1,148.71
pet_shop,2017-04,CE,1,210.18
pet_shop,2017-04,GO,1,76.02
pet_shop,2017-04,MA,2,343.89
pet_shop,2017-04,MG,5,824.1300000000001
pet_shop,2017-04,MS,2,267.03000000000003
pet_shop,2017-04,MT,1,836.02
pet_shop,2017-04,PB,1,85.82
pet_shop,2017-04,PR,5,376.17999999999995
pet_shop,2017-04,RJ,4,2449.6800000000003
pet_shop,2017-04,RO,2,309.11
pet_shop,2017-04,RS,2,228.8
pet_shop,2017-04,SC,2,207.89000000000001
pet_shop,2017-04,SP,16,2190.1699999999996
pet_shop,2017-04,TO,1,108.83
cama_mesa_banho,2017-04,AM,1,135.16
cama_mesa_banho,2017-04,BA,6,1267.84
cama_mesa_banho,2017-04,CE,1,135.16
cama_mesa_banho,2017-04,DF,2,229.70999999999998
cama_mesa_banho,2017-04,ES,4,857.02
cama_mesa_banho,2017-04,GO,4,966.75
cama_mesa_banho,2017-04,MA,3,428.64
cama_mesa_banho,2017-04,MG,29,6205.210000000001
cama_mesa_banho,2017-04,MS,3,328.36
cama_mesa_banho,2017-04,MT,3,391.51
cama_mesa_banho,2017-04,PA,1,139.6
cama_mesa_banho,2017-04,PB,3,424.39
cama_mesa_banho,2017-04,PE,1,84.81
cama_mesa_banho,2017-04,PI,2,245.02999999999997
cama_mesa_banho,2017-04,PR,5,564.06
cama_mesa_banho,2017-04,RJ,37,4456.119999999998
cama_mesa_banho,2017-04,RN,1,558.4000000000001
cama_mesa_banho,2017-04,RO,2,211.67000000000002
cama_mesa_banho,2017-04,RS,20,1964.0100000000002
cama_mesa_banho,2017-04,SC,5,938.29
cama_mesa_banho,2017-04,SE,1,157.28
cama_mesa_banho,2017-04,SP,100,16105.53000000001
casa_conforto,2017-04,ES,3,499.94
casa_conforto,2017-04,MG,3,362.66
casa_conforto,2017-04,PR,1,104.7
casa_conforto,2017-04,RJ,1,252.36
casa_conforto,2017-04,RS,1,430.67
casa_conforto,2017-04,SP,7,1260.93
casa_conforto_2,2017-04,SP,1,23.86
casa_construcao,2017-04,GO,1,645.07
casa_construcao,2017-04,RJ,1,155.73
casa_construcao,2017-04,RS,1,113.88
casa_construcao,2017-04,SC,1,641.18
casa_construcao,2017-04,SP,1,141.08
cine_foto,2017-04,SC,1,78.71
cine_foto,2017-04,SP,1,87.6
climatizacao,2017-04,AM,1,114.11
climatizacao,2017-04,MG,3,739.3399999999999
climatizacao,2017-04,PE,1,125.25
climatizacao,2017-04,PR,1,71.71
climatizacao,2017-04,RJ,2,1461.52
climatizacao,2017-04,SP,6,835.38
consoles_games,2017-04,GO,1,76.11
consoles_games,2017-04,MA,1,133.19
consoles_games,2017-04,MG,1,65.7
consoles_games,2017-04,PE,1,59.8
consoles_games,2017-04,RJ,3,1131.1599999999999
consoles_games,2017-04,RS,1,303.11
consoles_games,2017-04,SP,7,2494.5899999999997
market_place,2017-04,BA,1,2111.57
market_place,2017-04,ES,1,45.04
market_place,2017-04,MG,4,301.54
market_place,2017-04,PA,1,87.73
market_place,2017-04,RJ,5,594.9499999999999
market_place,2017-04,RS,3,710.94
market_place,2017-04,SC,1,206.44
market_place,2017-04,SP,4,479.82000000000005
moveis_colchao_e_estofado,2017-04,RJ,1,130.8
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-04,AL,1,393.76
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-04,MG,1,619.07
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-04,RJ,2,205.46
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-04,RS,1,86.82
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-04,SP,3,173.86999999999998
moveis_decoracao,2017-04,AM,1,42.34
moveis_decoracao,2017-04,BA,7,1969.2999999999995
moveis_decoracao,2017-04,CE,1,1076.08
moveis_decoracao,2017-04,DF,1,66.43
moveis_decoracao,2017-04,ES,2,183.35
moveis_decoracao,2017-04,MA,2,147.13
moveis_decoracao,2017-04,MG,20,4749.18
moveis_decoracao,2017-04,MS,3,488.12
moveis_decoracao,2017-04,MT,1,65.27
moveis_decoracao,2017-04,PA,4,639.56
moveis_decoracao,2017-04,PB,2,584.57
moveis_decoracao,2017-04,PE,2,122.35999999999999
moveis_decoracao,2017-04,PR,10,2850.4
moveis_decoracao,2017-04,RJ,23,3927.4699999999993
moveis_decoracao,2017-04,RN,1,151.61
moveis_decoracao,2017-04,RS,14,2270.63
moveis_decoracao,2017-04,SC,12,2669.1900000000005
moveis_decoracao,2017-04,SE,1,2297.76
moveis_decoracao,2017-04,SP,59,15781.449999999997
moveis_decoracao,2017-04,TO,1,468.8
moveis_escritorio,2017-04,BA,3,560.26
moveis_escritorio,2017-04,CE,1,155
moveis_escritorio,2017-04,DF,1,181.55
moveis_escritorio,2017-04,ES,1,640.62
moveis_escritorio,2017-04,MG,4,1585.77
moveis_escritorio,2017-04,PA,1,245.45
moveis_escritorio,2017-04,PB,1,185.6
moveis_escritorio,2017-04,PR,4,1206.75
moveis_escritorio,2017-04,RJ,10,2175.31
moveis_escritorio,2017-04,RS,4,691.72
moveis_escritorio,2017-04,SC,2,678.99
moveis_escritorio,2017-04,SP,16,6806.820000000001
moveis_quarto,2017-04,PR,1,519.84
moveis_quarto,2017-04,RJ,1,283.61
moveis_quarto,2017-04,SE,1,295.45
moveis_quarto,2017-04,SP,1,252.3
moveis_sala,2017-04,MG,1,46.4
moveis_sala,2017-04,PA,1,218.21
moveis_sala,2017-04,PE,1,124.24
moveis_sala,2017-04,RJ,4,1269.86
moveis_sala,2017-04,SP,4,1123.3600000000001
eletrodomesticos_2,2017-04,MT,1,477.13
eletrodomesticos_2,2017-04,RJ,1,469.84
eletronicos,2017-04,AL,1,32.39
eletronicos,2017-04,CE,1,310.97
eletronicos,2017-04,DF,1,27.64
eletronicos,2017-04,MG,5,454.93
eletronicos,2017-04,PA,1,162.13
eletronicos,2017-04,PE,1,54.34
eletronicos,2017-04,PR,3,3175.43
eletronicos,2017-04,RJ,9,592.13
eletronicos,2017-04,RS,4,284.9
eletronicos,2017-04,SC,1,95.8
eletronicos,2017-04,SP,20,2007.7200000000005
eletroportateis,2017-04,DF,1,4194.76
eletroportateis,2017-04,MG,3,200.35
eletroportateis,2017-04,PA,1,128.62
eletroportateis,2017-04,RJ,6,9019.67
eletroportateis,2017-04,RS,1,1069.04
eletroportateis,2017-04,SC,1,184.93
eletroportateis,2017-04,SP,8,9439.96
esporte_lazer,2017-04,AC,3,967.07
esporte_lazer,2017-04,AL,3,444.83
esporte_lazer,2017-04,AM,2,243.98000000000002
esporte_lazer,2017-04,BA,4,1522.38
esporte_lazer,2017-04,CE,3,362.15000000000003
esporte_lazer,2017-04,DF,8,1789.5999999999997
esporte_lazer,2017-04,ES,8,901.84
esporte_lazer,2017-04,GO,3,632.59
esporte_lazer,2017-04,MA,2,202.94
esporte_lazer,2017-04,MG,20,3296.870000000001
esporte_lazer,2017-04,MS,2,213.53
esporte_lazer,2017-04,MT,1,76.74
esporte_lazer,2017-04,PB,1,309.44
esporte_lazer,2017-04,PE,4,1056.25
esporte_lazer,2017-04,PI,1,145.03
esporte_lazer,2017-04,PR,7,3103.6600000000003
esporte_lazer,2017-04,RJ,26,3916.6799999999994
esporte_lazer,2017-04,RS,8,707.8399999999999
esporte_lazer,2017-04,SC,11,1017.4299999999998
esporte_lazer,2017-04,SE,1,70.7
esporte_lazer,2017-04,SP,75,10485.2
esporte_lazer,2017-04,TO,1,983.39
informatica_acessorios,2017-04,AL,2,918.79
informatica_acessorios,2017-04,BA,6,3756.05
informatica_acessorios,2017-04,CE,4,417.26
informatica_acessorios,2017-04,ES,2,366.64
informatica_acessorios,2017-04,GO,2,1544.43
informatica_acessorios,2017-04,MA,1,51.88
informatica_acessorios,2017-04,MG,10,2399.73
informatica_acessorios,2017-04,MT,3,159.32999999999998
informatica_acessorios,2017-04,PA,4,792.12
informatica_acessorios,2017-04,PB,1,222.8
informatica_acessorios,2017-04,PI,1,149.45
informatica_acessorios,2017-04,PR,4,1084.2799999999997
informatica_acessorios,2017-04,RJ,8,1664.61
informatica_acessorios,2017-04,RN,1,226
informatica_acessorios,2017-04,RR,1,58.97
informatica_acessorios,2017-04,RS,8,880.9499999999999
informatica_acessorios,2017-04,SC,8,1246.62
informatica_acessorios,2017-04,SE,2,192
informatica_acessorios,2017-04,SP,49,9138.49
informatica_acessorios,2017-04,TO,2,458.71
instrumentos_musicais,2017-04,CE,1,306.98
instrumentos_musicais,2017-04,ES,1,191.41
instrumentos_musicais,2017-04,PB,1,29.74
instrumentos_musicais,2017-04,PE,1,447.33
instrumentos_musicais,2017-04,RJ,4,1000.74
instrumentos_musicais,2017-04,SP,8,2138.07
la_cuisine,2017-04,SP,1,63.25
livros_importados,2017-04,MG,1,65.14
livros_interesse_geral,2017-04,ES,1,72.98
livros_interesse_geral,2017-04,GO,1,140.97
livros_interesse_geral,2017-04,MA,1,181.64
livros_interesse_geral,2017-04,MG,2,177.03000000000003
livros_interesse_geral,2017-04,PE,1,49.83
livros_interesse_geral,2017-04,PR,1,65.67
livros_interesse_geral,2017-04,RS,1,137.48
livros_interesse_geral,2017-04,SP,4,319.37
livros_tecnicos,2017-04,SP,1,86.92
malas_acessorios,2017-04,BA,1,196.57
malas_acessorios,2017-04,CE,1,125.55
malas_acessorios,2017-04,ES,1,166.65
malas_acessorios,2017-04,MG,3,444.40999999999997
malas_acessorios,2017-04,PB,1,75.73
malas_acessorios,2017-04,PR,2,688.8199999999999
malas_acessorios,2017-04,RJ,8,1517.29
malas_acessorios,2017-04,RS,5,863.1700000000001
malas_acessorios,2017-04,SC,2,218
malas_acessorios,2017-04,SP,22,4622.020000000001
malas_acessorios,2017-04,TO,1,347.89
utilidades_domesticas,2017-04,PB,2,710
utilidades_domesticas,2017-04,PE,4,499.51000000000005
utilidades_domesticas,2017-04,PR,8,2019.7900000000002
utilidades_domesticas,2017-04,RJ,19,3907.6899999999982
utilidades_domesticas,2017-04,RS,9,1552.9799999999998
utilidades_domesticas,2017-04,SC,8,1026.3300000000002
utilidades_domesticas,2017-04,SP,58,8913.180000000002
utilidades_domesticas,2017-04,TO,2,461.37
bebes,2017-04,BA,1,82.34
bebes,2017-04,CE,1,139.6
bebes,2017-04,DF,1,77.25
bebes,2017-04,GO,3,251.57000000000002
bebes,2017-04,MG,4,480.92
bebes,2017-04,MS,1,45.95
bebes,2017-04,MT,1,72.18
bebes,2017-04,PA,2,346.18
bebes,2017-04,PR,2,217.88
bebes,2017-04,RJ,6,673.27
bebes,2017-04,RS,4,340.07000000000005
bebes,2017-04,SC,2,585.66
bebes,2017-04,SE,1,116.79
bebes,2017-04,SP,19,2130.3199999999997
bebidas,2017-04,BA,1,1225.44
bebidas,2017-04,SP,1,124.93
beleza_saude,2017-04,AC,1,280.09
beleza_saude,2017-04,AL,5,765.5899999999999
beleza_saude,2017-04,AM,2,158.25
beleza_saude,2017-04,BA,14,1854.2900000000002
beleza_saude,2017-04,CE,6,839.9700000000001
beleza_saude,2017-04,DF,4,272.5
beleza_saude,2017-04,ES,2,283.65000000000003
beleza_saude,2017-04,MA,2,603.03
beleza_saude,2017-04,MG,22,4349.68
beleza_saude,2017-04,MS,1,438.64
beleza_saude,2017-04,MT,2,160.84
beleza_saude,2017-04,PA,2,443.68
beleza_saude,2017-04,PB,2,549.16
beleza_saude,2017-04,PE,2,200.69
beleza_saude,2017-04,PR,6,324.34000000000003
beleza_saude,2017-04,RJ,17,2852.49
beleza_saude,2017-04,RS,8,1200.53
beleza_saude,2017-04,SC,11,1497.3400000000001
beleza_saude,2017-04,SE,1,838.38
beleza_saude,2017-04,SP,63,9953.880000000003
beleza_saude,2017-04,TO,2,754.3199999999999
brinquedos,2017-04,AL,1,63.79
brinquedos,2017-04,AM,1,120.05
brinquedos,2017-04,BA,4,1405.3999999999999
brinquedos,2017-04,CE,1,168.9
brinquedos,2017-04,DF,1,1239.4499999999998
brinquedos,2017-04,ES,1,73.03
brinquedos,2017-04,GO,2,148.55
brinquedos,2017-04,MG,14,2733.9500000000003
brinquedos,2017-04,MT,2,286.70000000000005
brinquedos,2017-04,PB,2,144.15
brinquedos,2017-04,PE,1,92.97
brinquedos,2017-04,PI,1,190.62
brinquedos,2017-04,PR,5,504.46999999999997
brinquedos,2017-04,RJ,22,3536.1100000000006
brinquedos,2017-04,RN,2,129.57
brinquedos,2017-04,RS,8,1887.86
brinquedos,2017-04,SC,3,303.53000000000003
brinquedos,2017-04,SP,31,3997.3500000000004
brinquedos,2017-04,TO,1,363.72
fashion_bolsas_e_acessorios,2017-04,BA,2,598.6199999999999
fashion_bolsas_e_acessorios,2017-04,CE,1,55.7
fashion_bolsas_e_acessorios,2017-04,ES,1,70.98
fashion_bolsas_e_acessorios,2017-04,GO,1,96.98
fashion_bolsas_e_acessorios,2017-04,MG,8,582.85
fashion_bolsas_e_acessorios,2017-04,PA,3,172.32
fashion_bolsas_e_acessorios,2017-04,PE,2,286.57
fashion_bolsas_e_acessorios,2017-04,PI,1,93.97
fashion_bolsas_e_acessorios,2017-04,PR,2,207.54999999999998
fashion_bolsas_e_acessorios,2017-04,RJ,6,679.97
fashion_bolsas_e_acessorios,2017-04,RS,1,65.05
fashion_bolsas_e_acessorios,2017-04,SC,1,153.38
fashion_bolsas_e_acessorios,2017-04,SP,17,1447.1999999999998
fashion_calcados,2017-04,AC,1,104.35
fashion_calcados,2017-04,AL,1,99.62
fashion_calcados,2017-04,CE,1,417.4
fashion_calcados,2017-04,MG,4,403.43999999999994
fashion_calcados,2017-04,PA,1,187.94
fashion_calcados,2017-04,PE,1,104.35
fashion_calcados,2017-04,PR,3,288.46000000000004
fashion_calcados,2017-04,RJ,1,45.95
fashion_calcados,2017-04,RS,2,94.43
fashion_calcados,2017-04,SP,5,662.8499999999999
fashion_esporte,2017-04,BA,1,171.69
fashion_esporte,2017-04,RS,1,41.04
fashion_esporte,2017-04,SP,2,119.47999999999999
fashion_roupa_feminina,2017-04,BA,1,171.69
fashion_roupa_masculina,2017-04,RJ,1,205.35
fashion_roupa_masculina,2017-04,SC,1,44.51
fashion_roupa_masculina,2017-04,SP,4,322.01
fashion_underwear_e_moda_praia,2017-04,BA,1,26.7
fashion_underwear_e_moda_praia,2017-04,MG,1,76.6
fashion_underwear_e_moda_praia,2017-04,PR,1,39.51
fashion_underwear_e_moda_praia,2017-04,SP,1,16.86
ferramentas_jardim,2017-04,AL,2,830.0899999999999
ferramentas_jardim,2017-04,BA,3,867.01
ferramentas_jardim,2017-04,CE,2,347.48
ferramentas_jardim,2017-04,DF,2,983
ferramentas_jardim,2017-04,ES,1,37.78
ferramentas_jardim,2017-04,GO,2,453.18
ferramentas_jardim,2017-04,MG,9,2257.0499999999997
ferramentas_jardim,2017-04,MS,1,50.95
ferramentas_jardim,2017-04,MT,3,1503.26
ferramentas_jardim,2017-04,PE,1,246.79
ferramentas_jardim,2017-04,PI,1,1039.9
ferramentas_jardim,2017-04,PR,5,1148.38
ferramentas_jardim,2017-04,RJ,17,6005.450000000001
ferramentas_jardim,2017-04,RN,1,144.79
ferramentas_jardim,2017-04,RS,6,662.1399999999999
ferramentas_jardim,2017-04,SC,5,1153.92
ferramentas_jardim,2017-04,SE,2,203.82
ferramentas_jardim,2017-04,SP,34,6422.1
,2017-04,AL,1,35.8
,2017-04,BA,3,1271.5
,2017-04,CE,1,126.85
,2017-04,DF,2,94
,2017-04,GO,3,556
,2017-04,MA,1,220.86
,2017-04,MG,9,1147.93
,2017-04,MT,1,53.7
,2017-04,PA,2,786.72
,2017-04,PR,5,1448.3000000000002
,2017-04,RJ,9,1209.04
,2017-04,RS,3,183.18
,2017-04,SC,2,90.94
,2017-04,SP,20,4659.77
,2017-04,TO,1,52.78
alimentos,2017-04,CE,1,26.28
alimentos,2017-04,ES,2,129.73
alimentos,2017-04,PB,1,128.62
alimentos,2017-04,SP,4,343.93
alimentos_bebidas,2017-04,SP,2,136.7
artes,2017-04,BA,1,147.17
artigos_de_natal,2017-04,RO,1,93.97
audio,2017-04,AM,1,114.53
audio,2017-04,MG,1,89.7
audio,2017-04,PB,1,103.55
audio,2017-04,PR,1,144.98
audio,2017-04,SC,1,93.31
audio,2017-04,SP,4,962.44
automotivo,2017-04,BA,5,1016.71
automotivo,2017-04,DF,2,189.62
automotivo,2017-04,ES,2,345.95000000000005
automotivo,2017-04,GO,1,39.04
automotivo,2017-04,MA,2,700.19
automotivo,2017-04,MG,7,9397.83
automotivo,2017-04,MT,1,47.8
automotivo,2017-04,PA,1,52.34
automotivo,2017-04,PE,2,176.57
automotivo,2017-04,PI,1,227.28
automotivo,2017-04,PR,4,1047.58
automotivo,2017-04,RJ,13,3009.14
automotivo,2017-04,RS,6,1758.2
automotivo,2017-04,SC,2,680.35
automotivo,2017-04,SP,32,5714.5700000000015
,2017-05,AC,2,127.34
,2017-05,BA,4,623.73
,2017-05,CE,1,154.07
,2017-05,DF,1,34.89
,2017-05,ES,1,49.1
,2017-05,GO,4,3268.51
,2017-05,MA,2,105.53
,2017-05,MG,8,660.2000000000002
,2017-05,MS,2,119.94999999999999
,2017-05,PE,2,631.36
,2017-05,PR,9,1610.7900000000002
,2017-05,RJ,22,3989.24
,2017-05,RS,4,321.35
,2017-05,SC,2,165.83
,2017-05,SP,22,2393.49
agro_industria_e_comercio,2017-05,AP,1,657.61
agro_industria_e_comercio,2017-05,PB,1,81.21
agro_industria_e_comercio,2017-05,PR,1,957.15
agro_industria_e_comercio,2017-05,SP,1,67.77
alimentos,2017-05,AM,1,187.91
alimentos,2017-05,SP,2,264.34
alimentos_bebidas,2017-05,DF,1,109.42
alimentos_bebidas,2017-05,MG,1,42
alimentos_bebidas,2017-05,PR,3,389.01
alimentos_bebidas,2017-05,RJ,1,46.44
alimentos_bebidas,2017-05,SP,6,593.74
artes,2017-05,MG,1,138.36
artes,2017-05,PA,1,107.35
artes,2017-05,PR,1,50.98
artes,2017-05,RJ,1,84.49
artes,2017-05,SC,2,245.89
artes,2017-05,SP,2,6738.88
artes_e_artesanato,2017-05,MG,1,73.07
audio,2017-05,BA,1,117.93
audio,2017-05,MA,1,124.33
audio,2017-05,MG,3,513.88
audio,2017-05,PR,2,253.51
audio,2017-05,RJ,1,95.31
audio,2017-05,RS,2,199.57999999999998
audio,2017-05,SC,1,104.28
audio,2017-05,SP,6,924.3699999999999
automotivo,2017-05,AL,2,1396.1100000000001
automotivo,2017-05,BA,6,1240.3700000000001
automotivo,2017-05,CE,1,50.25
automotivo,2017-05,DF,2,101.14
automotivo,2017-05,ES,5,704.53
automotivo,2017-05,GO,4,1618.07
automotivo,2017-05,MA,2,315.99
automotivo,2017-05,MG,9,2359.2
automotivo,2017-05,MT,2,942.49
automotivo,2017-05,PA,1,47.33
automotivo,2017-05,PB,1,113.08
automotivo,2017-05,PE,1,144.26
automotivo,2017-05,PI,4,5445.97
automotivo,2017-05,PR,5,591.65
automotivo,2017-05,RJ,9,2843.9
automotivo,2017-05,RN,2,382.36
automotivo,2017-05,RO,1,120.39
automotivo,2017-05,RS,2,207.01999999999998
automotivo,2017-05,SC,1,51.1
automotivo,2017-05,SP,42,8374.11
automotivo,2017-05,TO,1,62.89
informatica_acessorios,2017-05,AC,1,861.26
informatica_acessorios,2017-05,AL,4,705.24
informatica_acessorios,2017-05,AP,1,120.99
informatica_acessorios,2017-05,BA,11,6084.159999999998
informatica_acessorios,2017-05,CE,5,2504.86
informatica_acessorios,2017-05,DF,5,1282.13
informatica_acessorios,2017-05,ES,9,1687.71
informatica_acessorios,2017-05,GO,6,1466.32
informatica_acessorios,2017-05,MA,1,110.83
